id,department_code,insee_code,zip_code,-MOSELLE,slug,gps_lat,gps_lng
21272,57,57001,57920,Aboncourt,aboncourt,49.258439238095,6.3521538095238
21273,57,57002,57590,Aboncourt-sur-Seille,aboncourt sur seille,48.818645633803,6.3533935211268
21274,57,57003,57560,Abreschviller,abreschviller,48.617481869159,7.1366185358255
21275,57,57004,57340,Achain,achain,48.915434888889,6.5904092222222
21276,57,57006,57412,Achen,achen,49.041540647482,7.1879116546763
21277,57,57007,57580,Adaincourt,adaincourt,49.006022727273,6.4414507575758
21278,57,57008,57380,Adelange,adelange,49.009306507937,6.6088465079365
21279,57,57009,57590,Ajoncourt,ajoncourt,48.844885194805,6.3025877922078
21280,57,57010,57590,Alaincourt-la-Côte,alaincourt la cote,48.897327764706,6.3389678823529
21281,57,57011,57670,Albestroff,albestroff,48.929378944444,6.8799252777778
21282,57,57012,57440,Algrange,algrange,49.362772941176,6.0454174117647
21283,57,57013,57515,Alsting,alsting,49.180304925373,7.0010797014925
21284,57,57014,57660,Altrippe,altrippe,49.024657820513,6.8190105128205
21285,57,57015,57730,Altviller,altviller,49.0660416,6.7301232
21286,57,57016,57320,Alzing,alzing,49.279560379747,6.5550086075949
21287,57,57017,57865,Amanvillers,amanvillers,49.162381931818,6.0477123863636
21288,57,57018,57170,Amelécourt,amelecourt,48.837853292683,6.4959173170732
21289,57,57019,57360,Amnéville,amneville,49.242169133333,6.1051284
21290,57,57020,57580,Ancerville,ancerville,49.033223636364,6.3971845454546
21291,57,57021,57130,Ancy-Dornot,ancy dornot,49.067537628866,6.0439588659794
21292,57,57022,57440,Angevillers,angevillers,49.390481359223,6.042543592233
21293,57,57024,57640,Antilly,antilly,49.19914,6.2476188157895
21294,57,57025,57320,Anzeling,anzeling,49.267466732673,6.4632824752475
21295,57,57026,57480,Apach,apach,49.459741818182,6.3868296363636
21296,57,57027,57380,Arraincourt,arraincourt,48.9765453,6.5313661
21297,57,57028,57640,Argancy,argancy,49.200225294118,6.215285751634
21298,57,57029,57580,Arriance,arriance,49.016092916667,6.5004247916667
21299,57,57030,57680,Arry,arry,48.991323404255,6.0526454255319
21300,57,57031,57530,Ars-Laquenexy,ars laquenexy,49.089110091743,6.2713618348624
21301,57,57032,57130,Ars-sur-Moselle,ars sur moselle,49.085275491329,6.0474793063584
21302,57,57033,57405,Arzviller,arzviller,48.720826435644,7.1665399009901
21303,57,57034,57790,Aspach,aspach,48.653057142857,6.9664957142857
21304,57,57035,57260,Assenoncourt,assenoncourt,48.766752362637,6.7943150549451
21305,57,57036,57170,Attilloncourt,attilloncourt,48.798837956989,6.3865932258065
21306,57,57037,57580,Aube,aube,49.026238888889,6.3355252222222
21307,57,57038,57390,Audun-le-Tiche,audun le tiche,49.47032995122,5.9564017560976
21308,57,57039,57685,Augny,augny,49.049821071429,6.1122482142857
21309,57,57040,57590,Aulnois-sur-Seille,aulnois sur seille,48.861240853659,6.3265517073171
21310,57,57041,57710,Aumetz,aumetz,49.417385813953,5.9505304651163
21311,57,57042,57810,Avricourt,avricourt,48.655462102273,6.810760625
21312,57,57043,57300,Ay-sur-Moselle,ay sur moselle,49.247356125,6.19573675
21313,57,57044,57810,Azoudange,azoudange,48.73198826087,6.82243647343
21314,57,57045,57590,Bacourt,bacourt,48.929057183099,6.4056011267606
21315,57,57046,57230,Baerenthal,baerenthal,48.96658710084,7.5371912184874
21316,57,57047,57690,Bambiderstroff,bambiderstroff,49.100578421053,6.5948133333333
21317,57,57048,57220,Bannay,bannay,49.123480116279,6.465401627907
21318,57,57049,57050,Le Ban-Saint-Martin,le ban saint martin,49.123086585366,6.1422763414634
21319,57,57050,57830,Barchain,barchain,48.7090384375,6.953823125
21320,57,57051,57340,Baronville,baronville,48.93754,6.6156116853933
21321,57,57052,57450,Barst,barst,49.065031830986,6.817991971831
21322,57,57053,57260,Bassing,bassing,48.872026516854,6.801867752809
21323,57,57054,57580,Baudrecourt,baudrecourt,48.960917162162,6.4579439189189
21324,57,57055,57530,Bazoncourt,bazoncourt,49.054980940171,6.3827806837607
21325,57,57056,57830,Bébing,bebing,48.718210634921,6.9940612698413
21326,57,57057,57580,Béchy,bechy,48.9844032,6.389014
21327,57,57058,57460,Behren-lès-Forbach,behren les forbach,49.164815365854,6.9511546341463
21328,57,57059,57340,Bellange,bellange,48.901923043478,6.5761910869565
21329,57,57060,57670,Bénestroff,benestroff,48.908050178571,6.7563058035714
21330,57,57061,57800,Béning-lès-Saint-Avold,bening les saint avold,49.133924363636,6.8380307272727
21331,57,57062,57570,Berg-sur-Moselle,berg sur moselle,49.433397380952,6.309495
21332,57,57063,57660,Bérig-Vintrange,berig vintrange,48.97073949495,6.6940033333333
21333,57,57064,57370,Berling,berling,48.80075475,7.241659125
21334,57,57065,57340,Bermering,bermering,48.932973783784,6.7149641891892
21335,57,57066,57930,Berthelming,berthelming,48.820637826087,6.9723581521739
21336,57,57067,57310,Bertrange,bertrange,49.316976956522,6.1971843478261
21337,57,57069,57550,Berviller-en-Moselle,berviller en moselle,49.268661298701,6.6498890909091
21338,57,57070,57220,Bettange,bettange,49.238927545455,6.4886475454545
21339,57,57071,57930,Bettborn,bettborn,48.805358709677,7.0246843548387
21340,57,57072,57640,Bettelainville,bettelainville,49.247541056338,6.3165171830986
21341,57,57073,57800,Betting,betting,49.131538208955,6.8121691044776
21342,57,57074,57410,Bettviller,bettviller,49.075362059925,7.2929940449438
21343,57,57075,57580,Beux,beux,49.000854393939,6.3161278787879
21344,57,57076,57570,Beyren-lès-Sierck,beyren les sierck,49.469924328358,6.2957573880597
21345,57,57077,57630,Bezange-la-Petite,bezange la petite,48.732263835616,6.6125091780822
21346,57,57079,57320,Bibiche,bibiche,49.327808082192,6.4764367123288
21347,57,57080,57635,Bickenholtz,bickenholtz,48.806001470588,7.1699917647059
21348,57,57081,57260,Bidestroff,bidestroff,48.8437084375,6.7892210416667
21349,57,57082,57660,Biding,biding,49.063508680556,6.7922473611111
21350,57,57083,57410,Bining,bining,49.024378761905,7.2509215238095
21351,57,57084,57170,Bioncourt,bioncourt,48.798356637931,6.3668712068966
21352,57,57085,57220,Bionville-sur-Nied,bionville sur nied,49.112060229885,6.4774536781609
21353,57,57086,57930,Belles-Forêts,belles forets,48.806691954887,6.9002066165414
21354,57,57087,57220,Bisten-en-Lorraine,bisten en lorraine,49.163359772727,6.6029067045455
21355,57,57088,57660,Bistroff,bistroff,49.006038493151,6.7105637671233
21356,57,57089,57230,Bitche,bitche,49.055186606498,7.4608777617329
21357,57,57090,57260,Blanche-Église,blanche eglise,48.788641489362,6.6762134042553
21358,57,57091,57200,Bliesbruck,bliesbruck,49.111124948454,7.1821379381443
21359,57,57092,57200,Blies-Ébersing,blies ebersing,49.115803283582,7.141167761194
21360,57,57093,57200,Blies-Guersviller,blies guersviller,49.145668421053,7.0958868421053
21361,57,57095,57220,Boucheporn,boucheporn,49.151481938775,6.6176853061224
21362,57,57096,57655,Boulange,boulange,49.382322068966,5.9514776724138
21363,57,57097,57220,Boulay-Moselle,boulay moselle,49.178359607843,6.4952052941176
21364,57,57098,57260,Bourgaltroff,bourgaltroff,48.87276519685,6.7620111023622
21365,57,57099,57810,Bourdonnay,bourdonnay,48.726316741573,6.735787247191
21366,57,57100,57370,Bourscheid,bourscheid,48.770416714286,7.1999558571429
21367,57,57101,57460,Bousbach,bousbach,49.142403898305,6.9485027118644
21368,57,57102,57310,Bousse,bousse,49.274915196078,6.205651372549
21369,57,57103,57230,Bousseviller,bousseviller,49.121618701299,7.4687911688312
21370,57,57104,57570,Boust,boust,49.434384871795,6.193727948718
21371,57,57105,57380,Boustroff,boustroff,49.002126071429,6.6288751785714
21372,57,57106,57320,Bouzonville,bouzonville,49.297900804598,6.5381865517241
21373,57,57107,57340,Bréhain,brehain,48.908659,6.54272325
21374,57,57108,57720,Breidenbach,breidenbach,49.129096412214,7.4118988549618
21375,57,57109,57570,Breistroff-la-Grande,breistroff la grande,49.451885531915,6.2240011347518
21376,57,57110,57320,Brettnach,brettnach,49.258592105263,6.5595189473684
21377,57,57111,57535,Bronvaux,bronvaux,49.191417727273,6.0795345454545
21378,57,57112,57220,Brouck,brouck,49.128283589744,6.5068612820513
21379,57,57113,57565,Brouderdorff,brouderdorff,48.691985692308,7.1010532307692
21380,57,57114,57635,Brouviller,brouviller,48.757048944099,7.1663680745342
21381,57,57115,57340,Brulange,brulange,48.963492164948,6.5498179381443
21382,57,57116,57420,Buchy,buchy,48.9793708,6.2856444
21383,57,57117,57920,Buding,buding,49.327739158879,6.3241092523365
21384,57,57118,57970,Budling,budling,49.348089583333,6.3427518055556
21385,57,57119,57400,Buhl-Lorraine,buhl lorraine,48.72164462963,7.0780964197531
21386,57,57120,57170,Burlioncourt,burlioncourt,48.860013714286,6.5816114285714
21387,57,57121,57220,Burtoncourt,burtoncourt,49.224589245283,6.4086026415094
21388,57,57122,57450,Cappel,cappel,49.07717,6.8456284496124
21389,57,57123,57490,Carling,carling,49.16594212766,6.7131676595745
21390,57,57124,57570,Cattenom,cattenom,49.418390547264,6.2310004477612
21391,57,57125,57365,Chailly-lès-Ennery,chailly les ennery,49.212370089286,6.25217
21392,57,57126,57170,Chambrey,chambrey,48.793803333333,6.4530314285714
21393,57,57127,57580,Chanville,chanville,49.041714078947,6.4390947368421
21394,57,57128,57220,Charleville-sous-Bois,charleville sous bois,49.193663414634,6.404235203252
21395,57,57129,57640,Charly-Oradour,charly oradour,49.17587744186,6.2460994186046
21396,57,57130,57340,Château-Bréhain,chateau brehain,48.899697252747,6.5224275824176
21397,57,57131,57320,Château-Rouge,chateau rouge,49.28302115942,6.5982555072464
21398,57,57132,57170,Château-Salins,chateau salins,48.820081507937,6.4944964285714
21399,57,57133,57170,Château-Voué,chateau voue,48.849397480916,6.6311351908397
21400,57,57134,57160,Châtel-Saint-Germain,chatel saint germain,49.129162413793,6.0699853448276
21401,57,57136,57320,Chémery-les-Deux,chemery les deux,49.299738046875,6.4468578125
21402,57,57137,57420,Cheminot,cheminot,48.958979666667,6.1344356111111
21403,57,57138,57580,Chenois,chenois,48.958566285714,6.4877805714286
21404,57,57139,57420,Chérisey,cherisey,49.0108398,6.2474856
21405,57,57140,57245,Chesny,chesny,49.051667,6.2432592857143
21406,57,57141,57590,Chicourt,chicourt,48.918108857143,6.5050181428571
21407,57,57142,57070,Chieulles,chieulles,49.157674333333,6.2208416666667
21408,57,57143,57185,Clouange,clouange,49.262519555556,6.086784
21409,57,57144,57800,Cocheren,cocheren,49.142597731959,6.8529075257732
21410,57,57145,57530,Coincy,coincy,49.105459925373,6.2659214925373
21411,57,57146,57420,Coin-lès-Cuvry,coin les cuvry,49.025448728814,6.1428301694915
21412,57,57147,57420,Coin-sur-Seille,coin sur seille,49.01212297619,6.1595464285714
21413,57,57148,57530,Colligny-Maizery,colligny maizery,49.101920978261,6.3394418478261
21414,57,57149,57320,Colmen,colmen,49.356004666667,6.540316
21415,57,57150,57220,Condé-Northen,conde northen,49.1544209375,6.425964625
21416,57,57151,57340,Conthil,conthil,48.889759043478,6.6657587826087
21417,57,57152,57480,Contz-les-Bains,contz les bains,49.454033243243,6.3525121621622
21418,57,57153,57680,Corny-sur-Moselle,corny sur moselle,49.032888533333,6.0754485333333
21419,57,57154,57220,Coume,coume,49.193737372263,6.5846677372263
21420,57,57155,57530,Courcelles-Chaussy,courcelles chaussy,49.118890446927,6.3971960893855
21421,57,57156,57530,Courcelles-sur-Nied,courcelles sur nied,49.058711368421,6.3080265263158
21422,57,57158,57590,Craincourt,craincourt,48.87835648855,6.3324042748092
21423,57,57159,57690,Créhange,crehange,49.052071052632,6.5752030701754
21424,57,57160,57150,Creutzwald,creutzwald,49.216685229358,6.6831285321101
21425,57,57161,57260,Cutting,cutting,48.844692439024,6.8353652439024
21426,57,57162,57420,Cuvry,cuvry,49.038339637681,6.1646065942029
21427,57,57163,57850,Dabo,dabo,48.65038902148,7.2196439379475
21428,57,57165,57550,Dalem,dalem,49.2389022,6.6123179
21429,57,57166,57340,Dalhain,dalhain,48.889710701754,6.5592729824561
21430,57,57167,57320,Dalstein,dalstein,49.306644189189,6.4025839189189
21431,57,57168,57370,Danne-et-Quatre-Vents,danne et quatre vents,48.762740223881,7.2882373880597
21432,57,57169,57820,Dannelbourg,dannelbourg,48.74260421875,7.23985234375
21433,57,57171,57590,Delme,delme,48.88344039604,6.3842089108911
21434,57,57172,57220,Denting,denting,49.18290172043,6.5473119354839
21435,57,57173,57260,Desseling,desseling,48.786523578947,6.8467526315789
21436,57,57174,57340,Destry,destry,48.949322298851,6.5864966666667
21437,57,57175,57830,Diane-Capelle,diane capelle,48.729939016393,6.9312806557377
21438,57,57176,57980,Diebling,diebling,49.105427654321,6.9363816049383
21439,57,57177,57260,Dieuze,dieuze,48.806810461538,6.7157237692308
21440,57,57178,57660,Diffembach-lès-Hellimer,diffembach les hellimer,49.006756601307,6.8583081699346
21441,57,57179,57925,Distroff,distroff,49.335767867647,6.2574882352941
21442,57,57180,57400,Dolving,dolving,48.76967203125,7.02179984375
21443,57,57181,57260,Domnom-lès-Dieuze,domnom les dieuze,48.859956226415,6.8241836792453
21444,57,57182,57590,Donjeux,donjeux,48.877928196721,6.4117978688525
21445,57,57183,57810,Donnelay,donnelay,48.749993628319,6.6889569026549
21446,57,57186,57320,Ébersviller,ebersviller,49.277445496689,6.4015117880795
21447,57,57187,57220,Éblange,eblange,49.222107733333,6.4885429333333
21448,57,57188,57230,Éguelshardt,eguelshardt,49.027985142857,7.5228168571429
21449,57,57189,57340,Eincheville,eincheville,48.983230508475,6.602766440678
21450,57,57190,57690,Elvange,elvange,49.0557119,6.5453476
21451,57,57191,57970,Elzange,elzange,49.359668090909,6.297413
21452,57,57192,57415,Enchenberg,enchenberg,49.018788717949,7.3300450641026
21453,57,57193,57365,Ennery,ennery,49.22778990991,6.221649009009
21454,57,57194,57330,Entrange,entrange,49.414442631579,6.112537368421
21455,57,57195,57720,Epping,epping,49.10210375,7.32400775
21456,57,57196,57720,Erching,erching,49.111269339623,7.2695771698113
21457,57,57197,57510,Ernestviller,ernestviller,49.062976941176,6.9767321176471
21458,57,57198,57660,Erstroff,erstroff,48.97713260274,6.7745243835616
21459,57,57199,57330,Escherange,escherange,49.419482261905,6.0716008333333
21460,57,57200,57530,Les Étangs,les etangs,49.144460364964,6.3724286131387
21461,57,57201,57412,Etting,etting,49.026557619048,7.1881392380952
21462,57,57202,57460,Etzling,etzling,49.179840819672,6.958168852459
21463,57,57203,57570,Évrange,evrange,49.50223375,6.1971907142857
21464,57,57204,57640,Failly,failly,49.160683010753,6.2665055913979
21465,57,57205,57550,Falck,falck,49.229755473684,6.6335323157895
21466,57,57206,57290,Fameck,fameck,49.299313241379,6.1028506896552
21467,57,57207,57450,Farébersviller,farebersviller,49.117560641026,6.8608348717949
21468,57,57208,57450,Farschviller,farschviller,49.086884358974,6.8829375213675
21469,57,57209,57380,Faulquemont,faulquemont,49.039868352273,6.5983728409091
21470,57,57210,57930,Fénétrange,fenetrange,48.854565396825,7.0076576190476
21471,57,57211,57280,Fèves,feves,49.1894840625,6.1034109375
21472,57,57212,57420,Féy,fey,49.030262666667,6.1009764444444
21473,57,57213,57320,Filstroff,filstroff,49.320029166667,6.524018
21474,57,57214,57570,Fixem,fixem,49.442498989899,6.274878989899
21475,57,57215,57320,Flastroff,flastroff,49.374156,6.534806375
21476,57,57216,57635,Fleisheim,fleisheim,48.795829459459,7.1627039189189
21477,57,57217,57690,Flétrange,fletrange,49.072481052632,6.5592027631579
21478,57,57218,57420,Fleury,fleury,49.037534285714,6.2008936904762
21479,57,57219,57365,Flévy,flevy,49.237906052632,6.2644248245614
21480,57,57220,57580,Flocourt,flocourt,48.973435342466,6.4129364383562
21481,57,57221,57190,Florange,florange,49.329274808743,6.120478852459
21482,57,57222,57600,Folkling,folkling,49.153534411765,6.9012616176471
21483,57,57224,57730,Folschviller,folschviller,49.066549381443,6.689738556701
21484,57,57225,57590,Fonteny,fonteny,48.8797895,6.4720334
21485,57,57226,57650,Fontoy,fontoy,49.356795918367,6.0044398639456
21486,57,57227,57600,Forbach,forbach,49.187160666667,6.8934474
21487,57,57228,57590,Fossieux,fossieux,48.851669069767,6.3293810077519
21488,57,57229,57830,Foulcrey,foulcrey,48.635632901235,6.8742686419753
21489,57,57230,57220,Fouligny,fouligny,49.096516029412,6.5108857352941
21490,57,57231,57420,Foville,foville,48.917215517241,6.3251043103448
21491,57,57232,57670,Francaltroff,francaltroff,48.961523804348,6.7956866847826
21492,57,57233,57790,Fraquelfing,fraquelfing,48.635288235294,6.9900353921569
21493,57,57234,57200,Frauenberg,frauenberg,49.133831190476,7.1180833333333
21494,57,57235,57320,Freistroff,freistroff,49.288652386364,6.4866146022727
21495,57,57236,57590,Frémery,fremery,48.924603116883,6.4707615584416
21496,57,57237,57660,Frémestroff,fremestroff,49.014666478873,6.7808215492958
21497,57,57238,57170,Fresnes-en-Saulnois,fresnes en saulnois,48.835147019231,6.4369506730769
21498,57,57239,57660,Freybouse,freybouse,49.001831632653,6.7801787755102
21499,57,57240,57800,Freyming-Merlebach,freyming merlebach,49.152085121951,6.7925184146342
21500,57,57241,57810,Fribourg,fribourg,48.768606646707,6.8727316167665
21501,57,57242,57175,Gandrange,gandrange,49.271539230769,6.136178
21502,57,57244,57820,Garrebourg,garrebourg,48.71048733871,7.2365310483871
21503,57,57245,57570,Gavisse,gavisse,49.438343203884,6.2861688349515
21504,57,57246,57260,Gelucourt,gelucourt,48.760001900826,6.7400270247934
21505,57,57247,57170,Gerbécourt,gerbecourt,48.852099487179,6.5160933333333
21506,57,57248,57670,Givrycourt,givrycourt,48.930034126984,6.9154514285714
21507,57,57249,57530,Glatigny,glatigny,49.14045375,6.3489039772727
21508,57,57250,57620,Goetzenbruck,goetzenbruck,48.970674761905,7.3800483928571
21509,57,57251,57420,Goin,goin,48.990244725275,6.2211834065934
21510,57,57252,57220,Gomelange,gomelange,49.236988245614,6.4636907017544
21511,57,57253,57815,Gondrexange,gondrexange,48.696781382979,6.9054010638298
21512,57,57254,57680,Gorze,gorze,49.061638058824,5.9959564117647
21513,57,57255,57930,Gosselming,gosselming,48.788516115108,6.9911446043165
21514,57,57256,57130,Gravelotte,gravelotte,49.110500491803,6.0243075409836
21515,57,57257,57170,Grémecey,gremecey,48.809539489051,6.417900729927
21516,57,57258,57660,Gréning,grening,48.973655111111,6.8416208888889
21517,57,57259,57480,Grindorff-Bizing,grindorff bizing,49.384253414634,6.5164262601626
21518,57,57260,57520,Grosbliederstroff,grosbliederstroff,49.158845952381,7.0217376984127
21519,57,57261,57410,Gros-Réderching,gros rederching,49.064717687075,7.2220698639456
21520,57,57262,57660,Grostenquin,grostenquin,48.982718595745,6.7412101702128
21521,57,57263,57510,Grundviller,grundviller,49.047021126761,6.9812942957747
21522,57,57264,57510,Guebenhouse,guebenhouse,49.076461,6.950324125
21523,57,57265,57260,Guébestroff,guebestroff,48.838171153846,6.7168482692308
21524,57,57266,57260,Guéblange-lès-Dieuze,gueblange les dieuze,48.7784928,6.700946
21525,57,57267,57430,Le Val-de-Guéblange,le val de gueblange,48.980324393939,6.9638796969697
21526,57,57268,57260,Guébling,guebling,48.867767264151,6.7387952830189
21527,57,57269,57310,Guénange,guenange,49.295975049505,6.207864950495
21528,57,57270,57260,Val-de-Bride,val de bride,48.822120485437,6.6951276699029
21529,57,57271,57470,Guenviller,guenviller,49.095921204819,6.8140038554217
21530,57,57272,57260,Guermange,guermange,48.798549764706,6.8278849411765
21531,57,57273,57320,Guerstling,guerstling,49.324943018868,6.5766152830189
21532,57,57274,57880,Guerting,guerting,49.1926769,6.6182341
21533,57,57275,57380,Guessling-Hémering,guessling hemering,49.02449893617,6.6694446808511
21534,57,57276,57690,Guinglange,guinglange,49.068683943662,6.5139825352113
21535,57,57277,57220,Guinkirchen,guinkirchen,49.207275619048,6.4458132380952
21536,57,57278,57670,Guinzeling,guinzeling,48.878785757576,6.8408187878788
21537,57,57280,57405,Guntzviller,guntzviller,48.707716341463,7.1634434146342
21538,57,57281,57340,Haboudange,haboudange,48.887862372881,6.6073619491525
21539,57,57282,57570,Hagen,hagen,49.4970275,6.1648646052632
21540,57,57283,57300,Hagondange,hagondange,49.24419,6.161952631579
21541,57,57284,57690,Hallering,hallering,49.12405125,6.5566783928571
21542,57,57286,57480,Halstroff,halstroff,49.385937,6.4819208181818
21543,57,57287,57970,Basse-Ham,basse ham,49.373636838235,6.2413280147059
21544,57,57288,57880,Ham-sous-Varsberg,ham sous varsberg,49.181812952381,6.6518400952381
21545,57,57289,57910,Hambach,hambach,49.0575284375,7.033849921875
21546,57,57290,57170,Hampont,hampont,48.831568032787,6.5873450819672
21547,57,57291,57370,Hangviller,hangviller,48.814561444444,7.2346906666667
21548,57,57292,57590,Hannocourt,hannocourt,48.913022608696,6.4515552173913
21549,57,57293,57580,Han-sur-Nied,han sur nied,48.9911402,6.444805
21550,57,57294,57230,Hanviller,hanviller,49.099043571429,7.4436446103896
21551,57,57295,57630,Haraucourt-sur-Seille,haraucourt sur seille,48.807727373737,6.6067671717172
21552,57,57296,57550,Hargarten-aux-Mines,hargarten aux mines,49.221917532468,6.6062737662338
21553,57,57297,57340,Harprich,harprich,48.96778752381,6.6548957142857
21554,57,57298,57870,Harreberg,harreberg,48.662845086207,7.1707780172414
21555,57,57299,57870,Hartzviller,hartzviller,48.673383866667,7.0881241333333
21556,57,57300,57850,Haselbourg,haselbourg,48.690429473684,7.2208983552632
21557,57,57301,57230,Haspelschiedt,haspelschiedt,49.083848701923,7.4897242788462
21558,57,57302,57790,Hattigny,hattigny,48.629102179487,6.9646236538462
21559,57,57303,57280,Hauconcourt,hauconcourt,49.210477835052,6.1828207216495
21560,57,57304,57400,Haut-Clocher,haut clocher,48.76839057554,6.9858370503597
21561,57,57305,57650,Havange,havange,49.389262987013,6.0012816883117
21562,57,57306,57700,Hayange,hayange,49.331011629213,6.0677410674157
21563,57,57307,57530,Hayes,hayes,49.169031742424,6.3777221969697
21564,57,57308,57430,Hazembourg,hazembourg,48.962772876712,6.9411438356164
21565,57,57309,57320,Heining-lès-Bouzonville,heining les bouzonville,49.303209620253,6.6031846835443
21566,57,57310,57930,Hellering-lès-Fénétrange,hellering les fenetrange,48.808065,7.0637316666667
21567,57,57311,57660,Hellimer,hellimer,48.992246395349,6.8319709883721
21568,57,57312,57220,Helstroff,helstroff,49.153917333333,6.480015
21569,57,57313,57690,Hémilly,hemilly,49.050194640523,6.4862358823529
21570,57,57314,57830,Héming,heming,48.69599075,6.966095
21571,57,57315,57820,Henridorff,henridorff,48.730544059406,7.2091115841584
21572,57,57316,57450,Henriville,henriville,49.101576956522,6.8543167391304
21573,57,57317,57635,Hérange,herange,48.777245102041,7.1725363265306
21574,57,57318,57790,Hermelange,hermelange,48.6773225,7.0162882352941
21575,57,57319,57580,Herny,herny,49.002260337838,6.4789525675676
21576,57,57320,57830,Hertzing,hertzing,48.689574038462,6.9550588461539
21577,57,57321,57400,Hesse,hesse,48.684837530864,7.0560980246914
21578,57,57322,57320,Hestroff,hestroff,49.26398619403,6.4268139552239
21579,57,57323,57330,Hettange-Grande,hettange grande,49.418950212766,6.1536619148936
21580,57,57324,57400,Hilbesheim,hilbesheim,48.779172236842,7.1037347368421
21581,57,57325,57510,Hilsprich,hilsprich,49.006376143791,6.9082075816994
21582,57,57326,57220,Hinckange,hinckange,49.187649047619,6.4510237301587
21583,57,57328,57380,Holacourt,holacourt,48.978040117647,6.5072016470588
21584,57,57329,57220,Holling,holling,49.257941913043,6.4994691304348
21585,57,57330,57510,Holving,holving,49.014260632911,6.9687929746835
21586,57,57331,57920,Hombourg-Budange,hombourg budange,49.287129931973,6.3568454421769
21587,57,57332,57470,Hombourg-Haut,hombourg haut,49.127604470588,6.7775937647059
21588,57,57333,57405,Hommarting,hommarting,48.740094102564,7.1425020512821
21589,57,57334,57870,Hommert,hommert,48.676541764706,7.1794476470588
21590,57,57335,57670,Honskirch,honskirch,48.939750454545,6.9667798701299
21591,57,57336,57490,L'Hôpital,l hopital,49.153427297297,6.7305210810811
21592,57,57337,57510,Hoste,hoste,49.059082394366,6.8695704929577
21593,57,57338,57720,Hottviller,hottviller,49.075035069444,7.3530684027778
21594,57,57339,57820,Hultehouse,hultehouse,48.717982380952,7.2627151190476
21595,57,57340,57990,Hundling,hundling,49.100254933333,6.9833288
21596,57,57341,57480,Hunting,hunting,49.4126725,6.3247325
21597,57,57342,57830,Ibigny,ibigny,48.647198224299,6.8961570093458
21598,57,57343,57970,Illange,illange,49.329695980392,6.1856835294118
21599,57,57344,57400,Imling,imling,48.711980166667,7.0136826666667
21600,57,57345,57970,Inglange,inglange,49.347520551181,6.3017898425197
21601,57,57346,57670,Insming,insming,48.95394959596,6.8859814141414
21602,57,57347,57670,Insviller,insviller,48.89009122807,6.907721754386
21603,57,57348,57990,Ippling,ippling,49.10337826087,7.0027565217391
21604,57,57349,57590,Jallaucourt,jallaucourt,48.836325384615,6.3922138461539
21605,57,57350,57130,Jouy-aux-Arches,jouy aux arches,49.065013483146,6.0863525842697
21606,57,57351,57245,Jury,jury,49.072173023256,6.2551179069767
21607,57,57352,57130,Jussy,jussy,49.100993092783,6.0817219587629
21608,57,57353,57630,Juvelize,juvelize,48.766165784314,6.6627443137255
21609,57,57354,57590,Juville,juville,48.929395,6.3606348717949
21610,57,57355,57412,Kalhausen,kalhausen,49.023037062937,7.1442412587413
21611,57,57356,57330,Kanfen,kanfen,49.434024588235,6.1160245882353
21612,57,57357,57430,Kappelkinger,kappelkinger,48.975573982301,6.9100032743363
21613,57,57358,57920,Kédange-sur-Canner,kedange sur canner,49.311456744186,6.3448980232558
21614,57,57359,57920,Kemplich,kemplich,49.322327058824,6.3969381372549
21615,57,57360,57460,Kerbach,kerbach,49.162757590361,6.969636746988
21616,57,57361,57480,Kerling-lès-Sierck,kerling les sierck,49.392794784946,6.3674967204301
21617,57,57362,57830,Kerprich-aux-Bois,kerprich aux bois,48.7329055,6.96157875
21618,57,57364,57480,Kirsch-lès-Sierck,kirsch les sierck,49.437615652174,6.4187371739131
21619,57,57365,57480,Kirschnaumen,kirschnaumen,49.403486304348,6.4324210144927
21620,57,57366,57430,Kirviller,kirviller,48.958118347107,6.9834078512397
21621,57,57367,57920,Klang,klang,49.317313225806,6.3679383870968
21622,57,57368,57240,Knutange,knutange,49.339098969072,6.031252371134
21623,57,57370,57970,Kœnigsmacker,koenigsmacker,49.389328323699,6.2868547976879
21624,57,57371,57480,Haute-Kontz,haute kontz,49.454018522727,6.3107032954545
21625,57,57372,57970,Kuntzig,kuntzig,49.34806,6.2396018811881
21626,57,57373,57730,Lachambre,lachambre,49.077114367089,6.7562416455696
21627,57,57374,57560,Lafrimbolle,lafrimbolle,48.602200608108,7.022348445946
21628,57,57375,57810,Lagarde,lagarde,48.684608106796,6.7103303398058
21629,57,57376,57410,Lambach,lambach,49.031253428571,7.3680402142857
21630,57,57377,57830,Landange,landange,48.669113652174,6.9609795652174
21631,57,57379,57340,Landroff,landroff,48.965725894737,6.6178775789474
21632,57,57380,57790,Laneuveville-lès-Lorquin,laneuveville les lorquin,48.651974782609,7.0040107246377
21633,57,57381,57590,Laneuveville-en-Saulnois,laneuveville en saulnois,48.869926052632,6.440980131579
21634,57,57382,57400,Langatte,langatte,48.769230178571,6.956165
21635,57,57383,57810,Languimberg,languimberg,48.724244009901,6.8779538118812
21636,57,57384,57660,Laning,laning,49.028214069767,6.7718948837209
21637,57,57385,57530,Laquenexy,laquenexy,49.07762880597,6.3163361940298
21638,57,57386,57385,Laudrefang,laudrefang,49.083139574468,6.641245106383
21639,57,57387,57480,Laumesfeld,laumesfeld,49.369118050847,6.4559880508475
