id,department_code,insee_code,zip_code,-AIN,slug,gps_lat,gps_lng
282,1,1313,1280,Prévessin-Moëns,prevessin moens,46.260051595092,6.073103803681
283,1,1314,1160,Priay,priay,46.02245064,5.28135056
284,1,1317,1250,Ramasse,ramasse,46.191196111111,5.3574535555556
285,1,1318,1390,Rancé,rance,45.971031851852,4.8674598148148
286,1,1319,1990,Relevant,relevant,46.080110289855,4.9415097101449
287,1,1320,1750,Replonges,replonges,46.308020479452,4.8833526712329
288,1,1321,1250,Revonnas,revonnas,46.163379090909,5.3356696969697
289,1,1322,1600,Reyrieux,reyrieux,45.937064814815,4.8314667901235
290,1,1323,1190,Reyssouze,reyssouze,46.431555754717,4.9117678301887
291,1,1325,1800,Rignieux-le-Franc,rignieux le franc,45.952580931373,5.1710135294118
292,1,1328,1400,Romans,romans,46.121131560976,5.0181029268293
293,1,1329,1510,Rossillon,rossillon,45.834869692308,5.5901095384615
294,1,1330,1260,Ruffieu,ruffieu,46.003381777778,5.6644216666667
295,1,1331,1450,Saint-Alban,saint alban,46.097748372093,5.4549434883721
296,1,1332,1380,Saint-André-de-Bâgé,saint andre de bage,46.299248974359,4.9148964102564
297,1,1333,1390,Saint-André-de-Corcy,saint andre de corcy,45.922975488722,4.9511169172932
298,1,1334,1290,Saint-André-d'Huiriat,saint andre d huiriat,46.210860235294,4.9052168235294
299,1,1335,1240,Saint-André-le-Bouchoux,saint andre le bouchoux,46.11387,5.0801015322581
300,1,1336,1960,Saint-André-sur-Vieux-Jonc,saint andre sur vieux jonc,46.15003497992,5.142272811245
301,1,1337,1190,Saint-Bénigne,saint benigne,46.44806865,4.95658635
302,1,1338,1300,Groslée-Saint-Benoit,groslee saint benoit,45.7015115,5.5804025
303,1,1338,1680,Groslée-Saint-Benoit,groslee saint benoit,45.714085,5.569955
304,1,1339,1600,Saint-Bernard,saint bernard,45.949240612245,4.7452465306122
305,1,1341,1300,Saint-Champ,saint champ,45.784561851852,5.7288506172839
306,1,1342,1120,Sainte-Croix,sainte croix,45.897845175439,5.0472085964912
307,1,1343,1380,Saint-Cyr-sur-Menthon,saint cyr sur menthon,46.273666701031,4.9657138659794
308,1,1344,1000,Saint-Denis-lès-Bourg,saint denis les bourg,46.211603954802,5.1798916384181
309,1,1345,1500,Saint-Denis-en-Bugey,saint denis en bugey,45.949422419355,5.3237666129032
310,1,1346,1340,Saint-Didier-d'Aussiat,saint didier d aussiat,46.30805965812,5.0548059401709
311,1,1347,1600,Saint-Didier-de-Formans,saint didier de formans,45.956260851064,4.7744057446809
312,1,1348,1140,Saint-Didier-sur-Chalaronne,saint didier sur chalaronne,46.18464519774,4.8200663276836
313,1,1349,1800,Saint-Éloi,saint eloi,45.932708928571,5.1540408571429
314,1,1350,1370,Saint-Étienne-du-Bois,saint etienne du bois,46.27508734375,5.28916484375
315,1,1351,1140,Saint-Étienne-sur-Chalaronne,saint etienne sur chalaronne,46.144004549763,4.8731389099526
316,1,1352,1190,Saint-Étienne-sur-Reyssouze,saint etienne sur reyssouze,46.403713148148,5.0094353703704
317,1,1353,1600,Sainte-Euphémie,sainte euphemie,45.971091212121,4.7919345454545
318,1,1354,1630,Saint-Genis-Pouilly,saint genis pouilly,46.255310614525,6.0338029608939
319,1,1355,1380,Saint-Genis-sur-Menthon,saint genis sur menthon,46.281856012658,5.013186835443
320,1,1356,1400,Saint-Georges-sur-Renon,saint georges sur renon,46.10366440367,5.0294793577982
321,1,1357,1130,Saint-Germain-de-Joux,saint germain de joux,46.18433781457,5.7397023178808
322,1,1358,1300,Saint-Germain-les-Paroisses,saint germain les paroisses,45.765746503497,5.6195942657343
323,1,1359,1240,Saint-Germain-sur-Renon,saint germain sur renon,46.077766453488,5.0560798837209
324,1,1360,1630,Saint-Jean-de-Gonville,saint jean de gonville,46.213567537313,5.9485408955224
325,1,1361,1800,Saint-Jean-de-Niost,saint jean de niost,45.842411791045,5.2058689552239
326,1,1362,1390,Saint-Jean-de-Thurigneux,saint jean de thurigneux,45.955596976744,4.9084358139535
327,1,1363,1640,Saint-Jean-le-Vieux,saint jean le vieux,46.031344444444,5.3838333333333
