,,,,-JURA,,,
15220,39,39418,39800,Picarreau,picarreau,46.755501403509,5.749905877193
15221,39,39419,39300,Pillemoine,pillemoine,46.700829607843,5.9100325490196
15222,39,39420,39270,Pimorin,pimorin,46.497655394737,5.5011092105263
15223,39,39421,39210,Le Pin,le pin,46.707455909091,5.5686207575758
15224,39,39422,39210,Plainoiseau,plainoiseau,46.726353452381,5.5553533333333
15225,39,39423,39270,Plaisia,plaisia,46.52388254386,5.6359507017544
15226,39,39424,39150,Les Planches-en-Montagne,les planches en montagne,46.665404039409,5.9988398029557
15227,39,39425,39600,Les Planches-près-Arbois,les planches pres arbois,46.878358194444,5.8081425
15228,39,39426,39210,Plasne,plasne,46.801099,5.685608
15229,39,39426,39800,Plasne,plasne,46.801099,5.685608
15230,39,39427,39250,Plénise,plenise,46.812927386364,6.0222309090909
15231,39,39428,39250,Plénisette,plenisette,46.803164259259,6.0181994444444
15232,39,39429,39120,Pleure,pleure,46.914508554217,5.4612119277108
15233,39,39430,39700,Plumont,plumont,47.127944054054,5.71042
15234,39,39431,39570,Poids-de-Fiole,poids de fiole,46.600212413793,5.6260001724138
15235,39,39432,39290,Pointre,pointre,47.220991685393,5.4910437078652
15236,39,39434,39800,Poligny,poligny,46.830319519451,5.7201467734554
15237,39,39435,39130,Pont-de-Poitte,pont de poitte,46.573919411765,5.6893838235294
15238,39,39436,39110,Pont-d'Héry,pont d hery,46.884581783784,5.8987088648649
15239,39,39437,39300,Pont-du-Navoy,pont du navoy,46.732962992126,5.7952072440945
15240,39,39439,39330,Port-Lesney,port lesney,46.9754765,5.7893525
15241,39,39439,39600,Port-Lesney,port lesney,47.001958,5.8250849
15242,39,39440,39170,Pratz,pratz,46.379524028777,5.7506391366906
15243,39,39441,39220,Prémanon,premanon,46.463023,6.031912
15244,39,39441,39400,Prémanon,premanon,46.463023,6.031912
15245,39,39443,39270,Présilly,presilly,46.556460550459,5.5829742201835
15246,39,39444,39110,Pretin,pretin,46.932533068182,5.8345897727273
15247,39,39445,39570,Publy,publy,46.62384556338,5.6511483098592
15248,39,39446,39600,Pupillin,pupillin,46.881249733333,5.7474641333333
15249,39,39447,39570,Quintigny,quintigny,46.734816746988,5.5220160240964
15250,39,39448,39120,Rahon,rahon,46.990087307692,5.475898125
15251,39,39449,39290,Rainans,rainans,47.158311318681,5.4746583516484
15252,39,39451,39700,Ranchot,ranchot,47.156652105263,5.718107518797
15253,39,39452,39700,Rans,rans,47.139173409091,5.7164894318182
15254,39,39453,39170,Ravilloles,ravilloles,46.43374,5.7991813513513
15255,39,39454,39230,Recanoz,recanoz,46.809306607143,5.5045523214286
15256,39,39455,39270,Reithouse,reithouse,46.563174375,5.55821421875
15257,39,39456,39140,Relans,relans,46.768709569892,5.4363864516129
15258,39,39457,39140,Les Repôts,les repots,46.687658103448,5.411085
15259,39,39458,39570,Revigny,revigny,46.627022323232,5.6108232323232
15260,39,39460,39200,La Rixouse,la rixouse,46.46217238806,5.8785802985075
15261,39,39461,39250,Rix,rix,46.759918533333,6.0576468666667
15262,39,39462,39700,Rochefort-sur-Nenon,rochefort sur nenon,47.127052845528,5.5594091869919
15263,39,39463,39360,Rogna,rogna,46.325852881356,5.742775
15264,39,39464,39350,Romain,romain,47.206693432836,5.7168928358209
15265,39,39465,39700,Romange,romange,47.164223421053,5.5978369736842
15266,39,39466,39190,Rosay,rosay,46.537870636364,5.453989
15267,39,39467,39190,Rotalier,rotalier,46.584938773585,5.4726862264151
15268,39,39468,39270,Rothonay,rothonay,46.521245045045,5.5242490990991
15269,39,39469,39350,Rouffange,rouffange,47.226627777778,5.7107380555556
15270,39,39470,39220,Les Rousses,les rousses,46.4815645,6.0545104
15271,39,39470,39400,Les Rousses,les rousses,46.48434,6.061806
15272,39,39471,39140,Ruffey-sur-Seille,ruffey sur seille,46.721463035714,5.4985342857143
15273,39,39472,39230,Rye,rye,46.876821534091,5.4250034659091
15274,39,39473,39130,Saffloz,saffloz,46.668876138614,5.8553059405941
15275,39,39474,39190,Sainte-Agnès,sainte agnes,46.613940895522,5.4736473134328
15276,39,39475,39160,Saint-Amour,saint amour,46.436003627907,5.3312940465116
15277,39,39476,39410,Saint-Aubin,saint aubin,47.040485650224,5.3375780717489
15278,39,39477,39120,Saint-Baraing,saint baraing,46.9848795,5.4349
15279,39,39478,39200,Saint-Claude,saint claude,46.398087792642,5.8633230769231
15280,39,39479,39600,Saint-Cyr-Montmalin,saint cyr montmalin,46.961952615385,5.7307483846154
15281,39,39480,39570,Saint-Didier,saint didier,46.70773925,5.5126609166667
15282,39,39481,39300,Saint-Germain-en-Montagne,saint germain en montagne,46.779018695652,5.9328144927536
15283,39,39483,39240,Saint-Hymetière,saint hymetiere,46.357978196721,5.5475095081967
15284,39,39484,39160,Saint-Jean-d'Étreux,saint jean d etreux,46.404893972603,5.3613347945206
15285,39,39485,39320,Val Suran,val suran,46.387580831234,5.4462215617128
15286,39,39486,39230,Saint-Lamain,saint lamain,46.80801619469,5.6020189380531
15287,39,39487,39150,Saint-Laurent-en-Grandvaux,saint laurent en grandvaux,46.574105755396,5.9537833093525
15288,39,39489,39230,Saint-Lothain,saint lothain,46.828842754491,5.6377808982036
15289,39,39490,39120,Saint-Loup,saint loup,46.998668897059,5.3096377205882
15290,39,39491,39170,Coteaux du Lizon,coteaux du lizon,46.412538131868,5.7945362637363
15291,39,39492,39570,Saint-Maur,saint maur,46.607854390244,5.5942697560976
15292,39,39493,39130,Saint-Maurice-Crillat,saint maurice crillat,46.573285876289,5.8274040206186
15293,39,39494,39150,Saint-Pierre,saint pierre,46.562533333333,5.8956342857143
15294,39,39495,39110,Saint-Thiébaud,saint thiebaud,46.970972066667,5.8768269333333
15295,39,39497,39110,Saizenay,saizenay,46.9681805,5.929378
15296,39,39498,39700,Salans,salans,47.16029440678,5.7938211864407
15297,39,39499,39350,Saligney,saligney,47.221191926605,5.6363859633028
15298,39,39500,39110,Salins-les-Bains,salins les bains,46.952855067437,5.9008483622351
15299,39,39501,39100,Sampans,sampans,47.1262492,5.4430258
15300,39,39502,39380,Santans,santans,47.019204444444,5.6704021212121
15301,39,39503,39300,Sapois,sapois,46.7503026,5.9466538
15302,39,39504,39270,Sarrogna,sarrogna,46.477583866667,5.6192480666667
15303,39,39505,39130,Saugeot,saugeot,46.603895748031,5.8218603937008
15304,39,39507,39120,Séligney,seligney,46.943240824742,5.5404970103093
15305,39,39508,39230,Sellières,sellieres,46.827207028986,5.558724057971
15306,39,39510,39310,Septmoncel les Molunes,septmoncel les molunes,46.353753116883,5.9348909415584
15307,39,39511,39230,Sergenaux,sergenaux,46.886408888889,5.4598052777778
15308,39,39512,39120,Sergenon,sergenon,46.902868852459,5.4638004918033
15309,39,39513,39700,Sermange,sermange,47.195329733333,5.6495672
15310,39,39514,39700,Serre-les-Moulières,serre les moulieres,47.208710652174,5.6144711956522
15311,39,39517,39300,Sirod,sirod,46.726002176166,5.9936620207254
15312,39,39518,39130,Songeson,songeson,46.644712190476,5.8317192380952
15313,39,39519,39130,Soucia,soucia,46.542203046875,5.753860234375
15314,39,39520,39380,Souvans,souvans,46.984216691176,5.5575391176471
15315,39,39522,39300,Supt,supt,46.855777682927,5.9800184146342
15316,39,39523,39300,Syam,syam,46.696410240964,5.954254939759
15317,39,39525,39120,Tassenières,tassenieres,46.923463203884,5.5127696116505
15318,39,39526,39500,Tavaux,tavaux,47.04116372549,5.4010565686274
15319,39,39527,39350,Taxenne,taxenne,47.219457462687,5.6839079104478
15320,39,39528,39290,Thervay,thervay,47.240859931034,5.6085653793103
15321,39,39529,39110,Thésy,thesy,46.911280987654,5.924165308642
15322,39,39530,39240,Thoirette-Coisia,thoirette coisia,46.290343259668,5.5449403867403
15323,39,39531,39130,Thoiria,thoiria,46.522968357143,5.7411155
15324,39,39532,39160,Thoissia,thoissia,46.4272556,5.3950626666667
15325,39,39533,39230,Toulouse-le-Château,toulouse le chateau,46.823348588235,5.5824895294118
15326,39,39534,39270,La Tour-du-Meix,la tour du meix,46.519294587156,5.6673866055046
15327,39,39535,39800,Tourmont,tourmont,46.862737238806,5.6623179850746
15328,39,39537,39190,Trenal,trenal,46.644866,5.46708
15329,39,39537,39570,Trenal,trenal,46.644866,5.46708
15330,39,39538,39130,Uxelles,uxelles,46.602080119048,5.7949025
15331,39,39539,39600,Vadans,vadans,46.934343024691,5.7060630864197
15332,39,39540,39300,Valempoulières,valempoulieres,46.830414634146,5.8672756097561
15333,39,39543,39300,Vannoz,vannoz,46.775721234568,5.9107856790124
15334,39,39545,39300,Le Vaudioux,le vaudioux,46.68002,5.9293593023256
15335,39,39546,39380,Vaudrey,vaudrey,46.964741188811,5.626909020979
15336,39,39547,39360,Vaux-lès-Saint-Claude,vaux les saint claude,46.358958717949,5.7355161538462
15337,39,39548,39800,Vaux-sur-Poligny,vaux sur poligny,46.823893571429,5.7258421428571
15338,39,39550,39570,Verges,verges,46.654935964912,5.6766914035088
15339,39,39551,39160,Véria,veria,46.454334275362,5.4233452898551
15340,39,39552,39570,Vernantois,vernantois,46.625370784314,5.5770304901961
15341,39,39553,39210,Le Vernois,le vernois,46.730436315789,5.5946036842105
15342,39,39554,39300,Vers-en-Montagne,vers en montagne,46.819312528736,5.915371954023
15343,39,39555,39230,Vers-sous-Sellières,vers sous sellieres,46.82720266129,5.5255510483871
15344,39,39556,39130,Vertamboz,vertamboz,46.599408586957,5.735645326087
15345,39,39557,39240,Vescles,vescles,46.348771256831,5.6055438797814
15346,39,39558,39570,Vevy,vevy,46.668945454545,5.6662754545454
15347,39,39559,39380,La Vieille-Loye,la vieille loye,47.043390740741,5.6343162962963
15348,39,39560,39200,Villard-Saint-Sauveur,villard saint sauveur,46.361789212598,5.8662614173228
15349,39,39561,39260,Villards-d'Héria,villards d heria,46.404091644737,5.73336375
15350,39,39562,39150,Villard-sur-Bienne,villard sur bienne,46.476055,5.897433
15351,39,39562,39200,Villard-sur-Bienne,villard sur bienne,46.476055,5.897433
15352,39,39565,39600,Villeneuve-d'Aval,villeneuve d aval,46.972486829268,5.742456402439
15353,39,39567,39570,Villeneuve-sous-Pymont,villeneuve sous pymont,46.6944964,5.5521093333333
15354,39,39568,39800,Villerserine,villerserine,46.856073333333,5.6392121666667
15355,39,39569,39600,Villers-Farlay,villers farlay,46.99136496732,5.7627012418301
15356,39,39570,39120,Villers-les-Bois,villers les bois,46.911911,5.5785669
15357,39,39570,39800,Villers-les-Bois,villers les bois,46.911911,5.5785669
15358,39,39571,39120,Villers-Robert,villers robert,46.965651969697,5.5136993181818
15359,39,39572,39600,Villette-lès-Arbois,villette les arbois,46.934847663551,5.7450529906542
15360,39,39573,39100,Villette-lès-Dole,villette les dole,47.046045,5.4925204
15361,39,39574,39140,Villevieux,villevieux,46.727706788991,5.4442076146789
15362,39,39575,39230,Le Villey,le villey,46.847723571429,5.5063464285714
15363,39,39576,39190,Val-Sonnette,val sonnette,46.604175963636,5.4595042545455
15364,39,39577,39230,Vincent-Froideville,vincent froideville,46.800923040541,5.4816291891892
15365,39,39579,39360,Viry,viry,46.301845742574,5.738617029703
15366,39,39581,39350,Vitreux,vitreux,47.255696222222,5.6751302222222
15367,39,39582,39210,Voiteur,voiteur,46.7460774375,5.604582125
15368,39,39583,39240,Vosbles-Valfin,vosbles valfin,46.355645373666,5.5254238078292
15369,39,39584,39700,Vriange,vriange,47.178384310345,5.5863472413793
15370,39,39585,39360,Vulvoz,vulvoz,46.319587386364,5.7856897727273
15371,39,39586,39110,Aresches,aresches,46.893997647059,5.9168585294118
