id,department_code,insee_code,zip_code,-ARDECHE,slug,gps_lat,gps_lng
2299,7,7231,7200,Saint-Étienne-de-Fontbellon,saint etienne de fontbellon,44.595700863309,4.3781403597122
2300,7,7232,7590,Saint-Étienne-de-Lugdarès,saint etienne de lugdares,44.645005853659,3.9716069756097
2301,7,7233,7190,Saint-Étienne-de-Serre,saint etienne de serre,44.803678072289,4.5231996385542
2302,7,7234,7340,Saint-Étienne-de-Valoux,saint etienne de valoux,45.243118125,4.7804715625
2303,7,7235,7510,Sainte-Eulalie,sainte eulalie,44.823561488095,4.1839953571429
2304,7,7236,7410,Saint-Félicien,saint felicien,45.0745454,4.60726385
2305,7,7237,7360,Saint-Fortunat-sur-Eyrieux,saint fortunat sur eyrieux,44.831755815603,4.684400070922
2306,7,7238,7230,Saint-Genest-de-Beauzon,saint genest de beauzon,44.444410672269,4.1892803361345
2307,7,7239,7160,Saint-Genest-Lachamp,saint genest lachamp,44.846943,4.422978
2308,7,7239,7190,Saint-Genest-Lachamp,saint genest lachamp,44.846943,4.422978
2309,7,7240,7800,Saint-Georges-les-Bains,saint georges les bains,44.860662747253,4.8047631868132
2310,7,7241,7170,Saint-Germain,saint germain,44.553229831933,4.4507293277311
2311,7,7242,7580,Saint-Gineis-en-Coiron,saint gineis en coiron,44.634119898477,4.536868680203
2312,7,7243,7340,Saint-Jacques-d'Atticieux,saint jacques d atticieux,45.335806534653,4.6689045544554
2313,7,7244,7240,Saint-Jean-Chambre,saint jean chambre,44.909674113475,4.557794893617
2314,7,7245,7300,Saint-Jean-de-Muzols,saint jean de muzols,45.076690841121,4.7941393457944
2315,7,7247,7580,Saint-Jean-le-Centenier,saint jean le centenier,44.586909574468,4.5383349361702
2316,7,7248,7160,Saint-Jean-Roure,saint jean roure,44.95394469697,4.4164585606061
2317,7,7249,7320,Saint-Jeure-d'Andaure,saint jeure d andaure,45.049652650602,4.4652625301205
2318,7,7250,7290,Saint-Jeure-d'Ay,saint jeure d ay,45.145116236559,4.7110495698925
2319,7,7251,7530,Saint-Joseph-des-Bancs,saint joseph des bancs,44.749265231788,4.4098443046358
2320,7,7252,7310,Saint-Julien-Boutières,saint julien boutieres,44.97055,4.3391845192308
2321,7,7253,7190,Saint-Julien-du-Gua,saint julien du gua,44.770746722222,4.4512446111111
2322,7,7254,7200,Saint-Julien-du-Serre,saint julien du serre,44.661787692308,4.402487948718
2323,7,7255,7000,Saint-Julien-en-Saint-Alban,saint julien en saint alban,44.756812923077,4.6930982051282
2324,7,7256,7160,Saint-Julien-Labrousse,saint julien labrousse,44.905223475936,4.5152738502674
2325,7,7257,7240,Saint-Julien-le-Roux,saint julien le roux,44.868053,4.6732395
2326,7,7258,7690,Saint-Julien-Vocance,saint julien vocance,45.166538761905,4.4889219047619
2327,7,7259,7700,Saint-Just-d'Ardèche,saint just d ardeche,44.295725490196,4.6198344117647
2328,7,7260,7210,Saint-Lager-Bressac,saint lager bressac,44.691084468085,4.7204264539007
2329,7,7261,7800,Saint-Laurent-du-Pape,saint laurent du pape,44.824316153846,4.742466474359
2330,7,7262,7590,Saint-Laurent-les-Bains,saint laurent les bains,44.593340239044,3.9678990438247
2331,7,7263,7170,Saint-Laurent-sous-Coiron,saint laurent sous coiron,44.666402294118,4.4887188823529
2332,7,7264,7700,Saint-Marcel-d'Ardèche,saint marcel d ardeche,44.324786837209,4.5971605581395
2333,7,7265,7100,Saint-Marcel-lès-Annonay,saint marcel les annonay,45.292496,4.6329626666667
2334,7,7266,7140,Sainte-Marguerite-Lafigère,sainte marguerite lafigere,44.489403459459,3.9967250810811
2335,7,7267,7310,Saint-Martial,saint martial,44.860609709544,4.2555206639004
2336,7,7268,7700,Saint-Martin-d'Ardèche,saint martin d ardeche,44.308532857143,4.5735771428571
2337,7,7269,7310,Saint-Martin-de-Valamas,saint martin de valamas,44.935490574713,4.3653709770115
2338,7,7270,7400,Saint-Martin-sur-Lavezon,saint martin sur lavezon,44.642951935484,4.6533802150538
2339,7,7272,7200,Saint-Maurice-d'Ardèche,saint maurice d ardeche,44.515187051282,4.4081474358974
2340,7,7273,7170,Saint-Maurice-d'Ibie,saint maurice d ibie,44.481979009009,4.4880877927928
2341,7,7274,7190,Saint-Maurice-en-Chalencon,saint maurice en chalencon,44.855347078652,4.5819411235955
2342,7,7275,7260,Saint-Mélany,saint melany,44.536829745223,4.1266022292994
2343,7,7276,7160,Saint-Michel-d'Aurance,saint michel d aurance,44.896728965517,4.4583640517241
2344,7,7277,7200,Saint-Michel-de-Boulogne,saint michel de boulogne,44.699284295302,4.4336112080537
2345,7,7278,7360,Saint-Michel-de-Chabrillanoux,saint michel de chabrillanoux,44.838583076923,4.6142843846154
2346,7,7279,7220,Saint-Montan,saint montan,44.429908263473,4.6128358083832
2347,7,7280,7460,Saint-Paul-le-Jeune,saint paul le jeune,44.333362094595,4.1579676351351
2348,7,7281,7130,Saint-Péray,saint peray,44.939514036697,4.8253106880734
